arm_id,study_id,arm_label_in_paper,arm_role,comparison_1_eligible,comparison_2_eligible,comparison_3_eligible,n_patients,pct_male,age_median_years,age_iqr_low,age_iqr_high,age_range_min,age_range_max,age_mean_years,age_sd_years,disease_aml_pct,disease_all_pct,disease_mds_pct,disease_mpn_pct,disease_cml_pct,disease_lymphoma_pct,disease_mm_pct,disease_cll_pct,disease_saa_pct,disease_other_pct,disease_risk_high_pct,disease_risk_intermediate_pct,disease_risk_low_pct,disease_risk_classifier_used,donor_msd_pct,donor_mud_pct,donor_mmud_pct,donor_haplo_pct,donor_ucb_pct,donor_predominant,graft_pbsc_pct,graft_bm_pct,graft_ucb_pct,graft_predominant,conditioning_mac_pct,conditioning_ric_pct,conditioning_nma_pct,conditioning_classification_scheme,conditioning_predominant,tbi_used_pct,hla_10_10_pct,hla_9_10_pct,hla_8_10_or_lower_pct,hla_haplo_pct,cmv_recipient_pos_pct,cmv_donor_pos_pct,cmv_DposRpos_pct,cmv_DposRneg_pct,cmv_DnegRpos_pct,cmv_DnegRneg_pct,cmv_serostatus_reporting,ptcy_used,ptcy_dose_mg_kg_per_dose,ptcy_n_doses,ptcy_days_post_transplant,ptcy_total_dose_mg_kg,ptcy_dose_category,cni_used,cni_agent,cni_target_trough_ng_ml_range,mmf_used,mmf_total_daily_dose_mg,mtx_used,mtx_schedule,mtx_total_dose_mg_m2,sirolimus_used,abatacept_used,other_immunosuppressant_used,other_immunosuppressant_description,atg_used,atg_agent,atg_total_dose_mg_kg,atg_dose_category,atg_timing,letermovir_use,letermovir_era_proxy,antifungal_prophylaxis_agent,antifungal_mold_active,antifungal_duration_target,antibacterial_prophylaxis_agent,pjp_prophylaxis_agent,cmv_monitoring_method,cmv_monitoring_frequency_per_week,cmv_preemptive_threshold,systemic_steroid_for_gvhd_exposure_pct,steroid_exposure_duration_days_median,second_line_gvhd_therapy_exposure_pct
392,353,PTCY Cohort,PTCy_arm,N,Y,N,24,46,51,NR,NR,20,71,NR,NR,63,21,NR,NR,NR,NR,12,NR,NR,4,NR,NR,NR,NR,NR,8,NR,92,0,haplo,46,54,0,BM,71,29,NR,EBMT,MAC,NR,NR,NR,NR,92,79,84,71,13,8,8,DR_combinations,Y,50,2,"+3,+4",100,standard_50x2,Y,cyclosporine,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
393,353,ATG Cohort,comparator_arm,N,Y,N,16,31,45,NR,NR,21,61,NR,NR,75,25,NR,NR,NR,NR,0,NR,NR,0,NR,NR,NR,NR,NR,0,NR,100,0,haplo,75,25,0,PBSC,94,6,NR,EBMT,MAC,NR,NR,NR,NR,100,81,87,75,12,6,6,DR_combinations,N,NA,NA,NA,NA,NA,Y,mixed,NR,N,NA,Y,NR,NR,N,N,N,NA,Y,NR,8.75,NR,pre_transplant,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
394,357,PT-CY/CSA,PTCy_arm,Y,N,N,89,66.3,34,29,43,NR,NR,NR,NR,100,0,0,0,0,0,0,0,0,0,2.2,88.8,9,DRI,NR,NR,0,0,0,mixed,100,0,0,PBSC,100,0,0,investigator_defined,MAC,0,100,0,0,0,87.59999999999999,75.3,NR,NR,NR,NR,DR_combinations,Y,50,2,"D+3,+4",100,standard_50x2,Y,cyclosporine,"200-300 first month, then 100-200",N,NA,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
395,357,MTX/CSA,comparator_arm,Y,N,N,90,56.7,29,23,37,NR,NR,NR,NR,100,0,0,0,0,0,0,0,0,0,6.7,90,3.3,DRI,NR,NR,0,0,0,mixed,100,0,0,PBSC,100,0,0,investigator_defined,MAC,0,100,0,0,0,92.2,91.09999999999999,NR,NR,NR,NR,DR_combinations,N,NA,NA,NA,NA,NA,Y,cyclosporine,"200-300 first month, then 100-200",N,NA,Y,"D+1 15 mg/m2; D+3,+6,+11 10 mg/m2",45,N,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
396,358,ATG group (JSCT-ATG15),comparator_arm,N,Y,N,67,53.7,46,NR,NR,19,60,NR,NR,55.2,29.9,11.9,NR,NR,3,NR,NR,NR,NR,7.5,80.59999999999999,11.9,refined_DRI,NR,NR,0,0,0,MSD,100,0,0,PBSC,100,0,0,investigator_defined,MAC,NR,NR,0,0,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,mixed,NR,N,NA,Y,short_course,NR,N,N,N,NA,Y,rabbit_thymoglobulin,2,low_le_4.5_rabbit,pre_transplant,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
397,358,PTCy group (JSCT-PTCY19),PTCy_arm,N,Y,N,41,63.4,45,NR,NR,20,65,NR,NR,34.1,26.8,19.5,NR,NR,19.5,NR,NR,NR,NR,24.4,68.3,7.3,refined_DRI,NR,NR,NR,0,0,MUD,100,0,0,PBSC,65.90000000000001,34.1,0,investigator_defined,MAC,NR,48.8,NR,NR,0,NR,NR,NR,NR,NR,NR,NR,Y,50,2,"D+3,+4",100,standard_50x2,Y,tacrolimus,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,post_2018,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
398,359,"PTCy/CsA (therapeutic group, Group A)",PTCy_arm,Y,N,N,75,65.3,34,NR,NR,19,60,NR,NR,70.7,1.3,16,NR,9.300000000000001,NR,NR,NR,NR,2.7,NR,NR,NR,NR,97.3,0,0,0,0,MSD,100,0,0,PBSC,100,0,0,investigator_defined,MAC,0,NR,2.7,0,0,NR,NR,NR,NR,NR,NR,NR,Y,50,2,"D+3,+4",100,standard_50x2,Y,cyclosporine,200-400 ng/mL,N,NA,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,10.7,NR,1.3
399,359,"MTX/CsA (historical group, Group B)",comparator_arm,Y,N,N,75,54.7,28,NR,NR,16,58,NR,NR,57.3,13.4,12,NR,16,NR,NR,NR,NR,1.3,NR,NR,NR,NR,100,0,0,0,0,MSD,100,0,0,PBSC,100,0,0,investigator_defined,MAC,12,NR,0,0,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,cyclosporine,200-400 ng/mL,N,NA,Y,"15 mg/m2 D+1, 10 mg/m2 D+3,+6,+11",45,N,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,14.7,NR,5.4
400,361,HaploCy,PTCy_arm,N,Y,N,757,60.6,58,NR,NR,3,78,NR,NR,69.7,3.4,26.8,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,investigator_defined,0,0,0,100,0,haplo,59.3,40.7,0,mixed,41.5,58.5,NR,CIBMTR,RIC,70.09999999999999,0,NR,NR,100,NR,NR,43.1,7.1,28.7,17.3,DR_combinations,Y,NR,NR,NR,NR,NR,Y,NR,NR,Y,NR,N,NA,NA,NR,N,N,NA,N,NA,NA,NA,NA,era_proxy_only,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
401,361,SibCy,PTCy_arm,N,N,Y,403,60.3,47,NR,NR,3,75,NR,NR,76.90000000000001,4.7,18.4,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,investigator_defined,100,0,0,0,0,MSD,67.5,32.5,0,PBSC,55.1,44.9,NR,CIBMTR,MAC,58.1,100,0,0,0,NR,NR,42.7,8.9,25.1,19.6,DR_combinations,Y,NR,NR,NR,NR,NR,Y,NR,NR,Y,NR,N,NA,NA,NR,N,N,NA,N,NA,NA,NA,NA,era_proxy_only,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
402,361,SibCNI,comparator_arm,N,Y,Y,1605,58.1,57,NR,NR,2,78,NR,NR,63.9,3.7,32.4,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,investigator_defined,100,0,0,0,0,MSD,87.5,12.5,0,PBSC,58.3,41.7,NR,CIBMTR,MAC,27.2,100,0,0,0,NR,NR,42.6,10.1,23.9,20.4,DR_combinations,N,NA,NA,NA,NA,NA,Y,NR,NR,mixed,NR,mixed,NR,NR,NR,N,N,CNI+MMF (22%) or CNI+MTX (78%) per protocol,N,NA,NA,NA,NA,era_proxy_only,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
403,363,PTCy group,PTCy_arm,N,Y,N,22,86.40000000000001,58,44,67,NR,NR,NR,NR,NR,NR,NR,NR,NR,41,NR,NR,NR,5,18,64,9,DRI,0,0,100,0,0,MMUD,95,5,0,PBSC,41,59,0,investigator_defined,RIC,NR,0,100,0,0,NR,NR,27,9,18,46,DR_combinations,Y,40,2,"+3,+4",80,reduced_40x2,Y,cyclosporine,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,fluconazole,N,NR,NR,NR,NR,NR,NR,15,NR,NR
404,363,Control group (ATG),comparator_arm,N,Y,N,58,44.8,50,39,60,NR,NR,NR,NR,NR,NR,NR,NR,NR,33,NR,NR,NR,5,28,59,10,DRI,0,0,100,0,0,MMUD,91,9,0,PBSC,62,38,0,investigator_defined,MAC,NR,0,100,0,0,NR,NR,34,9,29,28,DR_combinations,N,NA,NA,NA,NA,NA,Y,mixed,NR,mixed,NR,mixed,NR,NR,N,N,N,NA,Y,rabbit_grafalon_ATLG,NR,NR,pre_transplant,NR,pre_2018,fluconazole,N,NR,NR,NR,NR,NR,NR,50,NR,NR
405,364,Haploidentical HSCT with PTCy,PTCy_arm,N,N,N,109,58.7,31.9,NR,NR,18.2,66.40000000000001,NR,NR,0,100,0,0,0,0,0,0,0,0,NR,NR,NR,NR,0,0,0,100,0,haplo,54.1,45.9,0,PBSC,64.2,NR,35.8,investigator_defined,MAC,NR,0,0,0,100,NR,NR,NR,NR,NR,NR,NR,Y,50,2,"+3,+4",100,standard_50x2,Y,tacrolimus,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,33,NR,NR
406,366,ATLG,comparator_arm,N,Y,N,74,60.8,29,NR,NR,18,61,NR,NR,0,100,0,0,0,0,0,0,0,0,100,0,0,investigator_defined,12.2,45.9,37.8,4.1,0,MUD,62.2,37.8,0,PBSC,100,0,0,investigator_defined,MAC,100,NR,NR,NR,4.1,54.1,52.7,36.5,16.2,17.6,29.7,DR_combinations,N,NA,NA,NA,NA,NA,Y,cyclosporine,NR,Y,NR,Y,NR,NR,N,N,N,NA,Y,rabbit_grafalon_ATLG,60,high_gt_10_rabbit_ATLG,pre_transplant,NR,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,33,NR,NR
407,366,PTCy,PTCy_arm,N,Y,N,73,56.2,42,NR,NR,18,79,NR,NR,0,100,0,0,0,0,0,0,0,0,100,0,0,investigator_defined,24.7,43.8,17.8,13.7,0,MUD,89,11,0,PBSC,100,0,0,investigator_defined,MAC,100,NR,NR,NR,13.7,64.40000000000001,56.2,46.6,9.6,17.8,26,DR_combinations,Y,50,2,"D+3,D+4",100,standard_50x2,Y,mixed,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,NR,post_2018,NR,NR,NR,NR,NR,NR,NR,NR,46,NR,NR
408,368,PTCy-haplo,PTCy_arm,Y,N,N,136,71,46.5,NR,NR,17,68,NR,NR,65,24,11,0,0,0,0,0,0,0,41,41,4,refined_DRI,0,0,0,100,0,haplo,95.59999999999999,3.7,0,PBSC,51,49,NR,investigator_defined,MAC,NR,0,0,0,100,NR,NR,NR,NR,NR,NR,NR,Y,50,2,days_3_4_or_3_5,100,standard_50x2,Y,tacrolimus,NR,Y,NR,N,NA,NA,N,N,N,NA,Y,NR,NR,NR,NR,none,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,29,NR,NR
409,368,UCBT,comparator_arm,Y,N,N,408,71,49.5,NR,NR,16,69,NR,NR,63,23,14,0,0,0,0,0,0,0,41,41,4,refined_DRI,0,0,0,0,100,UCB,0,0,100,UCB,52,48,NR,investigator_defined,MAC,NR,NA,NA,NA,0,NR,NA,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,NR,NR,Y,NR,Y,short_term_MTX,NR,N,N,N,NA,NR,NA,NA,NA,NA,none,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,41,NR,NR
410,371,PTCy group,PTCy_arm,Y,N,N,44,68.2,27,NR,NR,2,63,NR,NR,20.5,29.5,29.5,0,6.8,6.8,0,0,0,6.8,40.9,47.7,6.8,refined_DRI,0,0,0,100,0,haplo,61.4,0,0,mixed,100,0,0,investigator_defined,MAC,0,0,0,0,100,NR,NR,NR,NR,NR,NR,NR,Y,50,2,"3,4",100,standard_50x2,Y,cyclosporine,NR,Y,NR,Y,short-term MTX (CSA+MTX in 27/44; CSA+MMF in 17/44),NR,N,N,N,NA,N,NA,NA,NA,NA,NR,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,18.2,NR,NR
411,371,G-CSF/ATG group,comparator_arm,Y,N,N,176,60.8,28,NR,NR,3,63,NR,NR,20.5,29.5,29.5,0,6.8,6.8,0,0,0,6.8,40.9,47.7,6.8,refined_DRI,0,0,0,100,0,haplo,0,0,0,mixed,100,0,0,investigator_defined,MAC,0,0,0,0,100,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,cyclosporine,NR,Y,2000,Y,short-term MTX (with CSA+MMF),NR,N,N,N,NA,Y,rabbit_thymoglobulin,10,standard_4.5_to_10_rabbit,pre_transplant,NR,pre_2018,NR,NR,NR,NR,NR,NR,NR,NR,26.7,NR,NR
412,374,Post-transplant CY (PTCy-based GVHD prophylaxis),PTCy_arm,Y,N,N,59,NR,NR,NR,NR,NR,NR,NR,NR,0,0,0,0,0,100,0,0,0,0,NR,NR,NR,DRI,NR,NR,NR,NR,NR,haplo,NR,NR,NR,NR,NR,NR,NR,investigator_defined,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,N,Y,"Subset received intensified schedule including anti-T-lymphocyte globulin, anti-CD25 basiliximab, and mycophenolate mofetil (Di Bartolomeo protocol)",mixed,NR,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
413,374,No post-transplant CY (conventional GVHD prophylaxis),comparator_arm,Y,N,N,226,NR,NR,NR,NR,NR,NR,NR,NR,0,0,0,0,0,100,0,0,0,0,NR,NR,NR,DRI,NR,NR,NR,NR,NR,mixed,NR,NR,NR,NR,NR,NR,NR,investigator_defined,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,Conventional GVHD prophylaxis per individual center standards; specific agents not reported,mixed,NR,NR,NR,NR,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
414,375,TCR/PTCY,PTCy_arm,Y,N,N,27,51.9,43,NR,NR,23,61,NR,NR,48.1,14.8,0,0,0,29.6,0,7.4,0,0,92.59999999999999,NR,NR,investigator_defined,0,0,0,100,0,haplo,29.6,70.40000000000001,0,BM,29.6,70.40000000000001,0,investigator_defined,RIC,NR,0,0,0,100,44.4,29.6,25.9,3.7,18.5,51.9,DR_combinations,Y,50,2,"+3,+4",100,standard_50x2,Y,tacrolimus,NR,Y,NR,N,NA,NA,N,N,N,NA,N,NA,NA,NA,NA,none,pre_2018,NR,NR,NR,NR,TMP_SMX,PCR_qPCR,0.5,any CMV antigenemia or DNA-emia,29.6,NR,NR
415,375,cTCR/TCD,comparator_arm,Y,N,N,28,78.59999999999999,30.5,NR,NR,18,60,NR,NR,71.40000000000001,10.7,0,3.6,3.6,7.1,0,0,3.6,0,71.40000000000001,NR,NR,investigator_defined,0,0,0,100,0,haplo,100,100,0,mixed,28.6,71.40000000000001,0,investigator_defined,RIC,NR,0,0,0,100,57.1,57.1,39.3,17.9,17.9,25,DR_combinations,N,NA,NA,NA,NA,NA,Y,cyclosporine,NR,N,NA,Y,"short-course MTX 15 mg/m2 day +1, 10 mg/m2 days +3, +7",35,N,N,Y,Pre-transplant cyclophosphamide 50 mg/kg x 4 days as part of conditioning; CD6-depleted PBSC graft component,Y,rabbit_thymoglobulin,100,high_gt_10_rabbit_ATLG,pre_transplant,none,pre_2018,NR,NR,NR,NR,TMP_SMX,PCR_qPCR,0.5,any CMV antigenemia or DNA-emia,39.3,NR,NR
416,379,PTCy,PTCy_arm,Y,N,N,44,63.6,45.6,NR,NR,3,70,NR,NR,45.5,27.3,20.5,0,NR,4.5,2.3,0,NR,NR,NR,NR,NR,NR,20.5,79.5,NR,0,0,MUD,100,0,0,PBSC,81.8,9.1,9.1,investigator_defined,MAC,NR,NR,NR,NR,0,100,50,50,0,50,0,DR_combinations,Y,NR,NR,NR,NR,NR,Y,NR,NR,N,NA,N,NA,NA,mixed,N,N,NA,N,NA,NA,NA,NA,none,pre_2018,NR,NR,NR,NR,NR,PCR_qPCR,1,>=150 IU/mL within 100 days; >=500 IU/mL after day 100; >=50 IU/mL if receiving >=1 mg/kg prednisone,68,NR,NR
417,379,MMF,comparator_arm,Y,N,N,414,55.3,61.5,NR,NR,18.2,80.90000000000001,NR,NR,32.6,5.3,23.4,0,NR,15.9,12.8,9.9,NR,NR,NR,NR,NR,NR,43,57,NR,0,0,MUD,100,0,0,PBSC,15,7.5,77.5,investigator_defined,NMA,NR,NR,NR,NR,0,100,48.8,48.8,0,51.2,0,DR_combinations,N,NA,NA,NA,NA,NA,Y,NR,NR,Y,NR,N,NA,NA,mixed,N,N,NA,N,NA,NA,NA,NA,none,pre_2018,NR,NR,NR,NR,NR,PCR_qPCR,1,>=150 IU/mL within 100 days; >=500 IU/mL after day 100; >=50 IU/mL if receiving >=1 mg/kg prednisone,61,NR,NR
418,379,MTX,comparator_arm,Y,N,N,322,56.5,51.4,NR,NR,3.3,69.40000000000001,NR,NR,38.8,13.4,40.4,0,NR,4.3,1.9,1.2,NR,NR,NR,NR,NR,NR,41.3,58.7,NR,0,0,MUD,100,0,0,PBSC,94.09999999999999,5.9,0,investigator_defined,MAC,NR,NR,NR,NR,0,100,46,46,0,54,0,DR_combinations,N,NA,NA,NA,NA,NA,Y,NR,NR,N,NA,Y,NR,NR,N,N,N,NA,N,NA,NA,NA,NA,none,pre_2018,NR,NR,NR,NR,NR,PCR_qPCR,1,>=150 IU/mL within 100 days; >=500 IU/mL after day 100; >=50 IU/mL if receiving >=1 mg/kg prednisone,72.40000000000001,NR,NR
419,380,PTCy (SIR/CSP/PTCy),PTCy_arm,Y,N,N,72,NR,67.59999999999999,NR,NR,37,77.40000000000001,NR,NR,68,5,14,0,0,10,NR,NR,0,3,NR,NR,NR,NR,0,79,21,0,0,MUD,100,0,0,PBSC,0,63,37,investigator_defined,RIC,100,79,21,0,0,NR,NR,NR,NR,NR,NR,NR,Y,50,2,"+3,+4",100,standard_50x2,Y,cyclosporine,NR,N,NA,N,NA,NA,Y,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,40,NR,NR
420,380,non-PTCy (SIR/CSP/MMF),comparator_arm,Y,N,N,73,NR,66.3,NR,NR,30.1,76.90000000000001,NR,NR,60,7,26,0,1.5,4,NR,NR,0,1.5,NR,NR,NR,NR,0,81,19,0,0,MUD,100,0,0,PBSC,0,56,44,investigator_defined,RIC,100,81,19,0,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,cyclosporine,NR,Y,15 mg/kg q8h (45 mg/kg/day),N,NA,NA,Y,N,N,NA,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,42,NR,NR
421,382,SibCy,PTCy_arm,Y,N,N,403,60,46,NR,NR,3,75,NR,NR,NR,NR,18,NA,NA,NA,NA,NA,NA,NA,NR,NR,NR,investigator_defined,100,0,0,0,0,MSD,67,33,0,PBSC,55,NR,NR,CIBMTR,MAC,58,100,0,0,0,NR,NR,NR,NR,NR,NR,DR_combinations,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
422,382,SibCNI,comparator_arm,Y,N,N,1605,58,57,NR,NR,2,78,NR,NR,NR,NR,32,NA,NA,NA,NA,NA,NA,NA,NR,NR,NR,investigator_defined,100,0,0,0,0,MSD,88,12,0,PBSC,58,NR,NR,CIBMTR,MAC,27,100,0,0,0,NR,NR,NR,NR,NR,NR,DR_combinations,N,NA,NA,NA,NA,NA,Y,mixed,NR,mixed,NR,mixed,NR,NR,NR,N,NR,CNI (tacrolimus or cyclosporine) plus MTX or MMF,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
423,383,MSD + PTCy,PTCy_arm,N,N,N,79,NR,NR,NR,NR,NR,NR,NR,NR,100,0,0,0,0,0,0,0,0,0,100,0,0,investigator_defined,100,0,0,0,0,MSD,NR,NR,0,PBSC,NR,NR,NR,investigator_defined,mixed,NR,100,0,0,0,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,"PTCy-based prophylaxis: PTCy+1 drug in 51% of MSD-PTCy patients, PTCy+2 drugs in 39%, other 10%",N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,29,NR,NR
424,383,MUD + PTCy,PTCy_arm,N,N,N,111,NR,NR,NR,NR,NR,NR,NR,NR,100,0,0,0,0,0,0,0,0,0,100,0,0,investigator_defined,0,100,0,0,0,MUD,NR,NR,0,PBSC,NR,NR,NR,investigator_defined,mixed,NR,100,0,0,0,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,"PTCy-based prophylaxis: PTCy+1 drug in 32% of MUD-PTCy patients, PTCy+2 drugs in 67%, other 1%",N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,NR
425,383,MMUD + PTCy,PTCy_arm,N,N,N,66,NR,NR,NR,NR,NR,NR,NR,NR,100,0,0,0,0,0,0,0,0,0,100,0,0,investigator_defined,0,0,100,0,0,MMUD,NR,NR,0,PBSC,NR,NR,NR,investigator_defined,mixed,NR,0,100,0,0,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,"PTCy-based prophylaxis: PTCy+1 drug in 17% of MMUD-PTCy patients, PTCy+2 drugs in 81%, other 2%",N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,20,NR,NR
426,383,Haploidentical + PTCy,PTCy_arm,N,N,N,446,NR,NR,NR,NR,NR,NR,NR,NR,100,0,0,0,0,0,0,0,0,0,100,0,0,investigator_defined,0,0,0,100,0,haplo,NR,NR,0,mixed,NR,NR,NR,investigator_defined,mixed,NR,0,0,0,100,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,"PTCy-based prophylaxis: PTCy+1 drug in 6% of Haplo-PTCy patients, PTCy+2 drugs in 91%, PTCy+3 drugs in 1%, other 2%",N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,23,NR,NR
427,384,ptCy,PTCy_arm,N,Y,N,119,62,60.9,52.2,65.8,NR,NR,NR,NR,100,0,0,0,0,0,0,0,0,0,30,69,1,investigator_defined,0,34,66,0,0,MMUD,95,5,0,PBSC,57,43,0,investigator_defined,MAC,0,34,66,0,0,NR,NR,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,N,NA,NA,NA,NA,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,29.7,NR,NR
428,384,ATG,comparator_arm,N,Y,N,313,62,59.9,51.8,66,NR,NR,NR,NR,100,0,0,0,0,0,0,0,0,0,25,70,4.8,investigator_defined,0,27,73,0,0,MMUD,95,4.8,0,PBSC,58,42,0,investigator_defined,MAC,0,27,73,0,0,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,NR,NR,NR,NR,NR,NR,NR,NR,N,NR,NR,Y,NR,NR,NR,pre_transplant,NR,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,23.7,NR,NR
429,389,PTCy group (Flu + BUCY + post-CTX),PTCy_arm,Y,N,N,52,57.7,46,NR,NR,2,70,NR,NR,34.6,40.4,13.5,NR,7.7,3.8,NR,NR,NR,NR,NR,NR,NR,investigator_defined,0,0,0,100,0,haplo,NR,NR,0,mixed,100,0,0,investigator_defined,MAC,NR,0,NR,NR,100,NR,NR,NR,NR,NR,NR,NR,Y,50,2,"+3, +4",100,standard_50x2,Y,cyclosporine,NR,Y,NR,Y,"short course on +1, +3",NR,N,N,N,NA,N,NA,NA,NA,NA,none,mixed_spans_era,voriconazole,Y,NR,TMP_SMX_only,TMP_SMX,NR,NR,NR,30.8,NR,NR
430,389,BUCY-ATG group,comparator_arm,Y,N,N,29,51.7,34,NR,NR,3,59,NR,NR,44.8,37.9,13.8,NR,3.4,0,NR,NR,NR,NR,NR,NR,NR,investigator_defined,0,0,0,100,0,haplo,NR,NR,0,mixed,100,0,0,investigator_defined,MAC,NR,0,NR,NR,100,NR,NR,NR,NR,NR,NR,NR,N,NA,NA,NA,NA,NA,Y,cyclosporine,NR,Y,NR,Y,"short course on +1, +3",NR,N,N,N,NA,Y,NR,50,high_gt_10_rabbit_ATLG,pre_transplant,none,mixed_spans_era,voriconazole,Y,NR,TMP_SMX_only,TMP_SMX,NR,NR,NR,37.9,NR,NR
431,390,ATG-PTCy cohort (cohort A),PTCy_arm,Y,N,N,114,55.3,27,NR,NR,5,52,NR,NR,48.2,41.2,7.9,NR,2.6,NR,NR,NR,NR,NR,11.4,NR,88.59999999999999,DRI,0,0,0,100,0,haplo,NR,NR,NR,mixed,100,0,0,investigator_defined,MAC,0,0,0,100,100,NR,NR,NR,NR,NR,NR,NR,Y,14.5,2,"+3,+4",29,reduced_other,Y,cyclosporine,NR,Y,NR,Y,NR,NR,N,N,Y,G-CSF (Beijing protocol),Y,rabbit_thymoglobulin,10,standard_4.5_to_10_rabbit,pre_transplant,none,mixed_spans_era,NR,NR,NR,NR,NR,NR,NR,NR,26,NR,NR
